drug_a,drug_b,label,baseline_prediction,without_molecular,without_protein,without_pathway,molecular_delta,protein_delta,pathway_delta,abs_molecular_delta,abs_protein_delta,abs_pathway_delta
DB00712,DB08819,1,1.0,0.9999998807907104,0.04765130952000618,0.9999996423721313,1.1920928955078125e-07,0.9523487091064453,3.5762786865234375e-07,1.1920928955078125e-07,0.9523487091064453,3.5762786865234375e-07
DB00712,DB08880,1,0.9998389482498169,0.9954200983047485,0.5966441631317139,0.963664174079895,0.004418849945068359,0.403194785118103,0.036174774169921875,0.004418849945068359,0.403194785118103,0.036174774169921875
DB00712,DB08906,1,1.0,0.9999922513961792,0.06573326140642166,1.0,7.748603820800781e-06,0.9342667460441589,0.0,7.748603820800781e-06,0.9342667460441589,0.0
DB00712,DB08912,1,0.9994829893112183,0.2553788125514984,0.724966824054718,0.999974250793457,0.7441041469573975,0.27451616525650024,-0.0004912614822387695,0.7441041469573975,0.27451616525650024,0.0004912614822387695
DB00712,DB08964,1,0.9999998807907104,0.9999998807907104,0.0003846852050628513,0.9997636675834656,0.0,0.9996151924133301,0.00023621320724487305,0.0,0.9996151924133301,0.00023621320724487305
DB00712,DB08970,1,0.999998927116394,0.999987006187439,0.0002139197604265064,1.0,1.1920928955078125e-05,0.9997850060462952,-1.0728836059570312e-06,1.1920928955078125e-05,0.9997850060462952,1.0728836059570312e-06
DB00712,DB08976,1,1.0,0.6810925602912903,0.5032716393470764,0.9999998807907104,0.3189074397087097,0.4967283606529236,1.1920928955078125e-07,0.3189074397087097,0.4967283606529236,1.1920928955078125e-07
DB00712,DB08981,1,0.9810051321983337,0.9587584137916565,7.302539870579494e-06,0.9969382286071777,0.022246718406677246,0.9809978008270264,-0.015933096408843994,0.022246718406677246,0.9809978008270264,0.015933096408843994
DB00712,DB08984,1,0.9999861717224121,0.9993237257003784,0.6653557419776917,0.9999681711196899,0.0006624460220336914,0.33463042974472046,1.800060272216797e-05,0.0006624460220336914,0.33463042974472046,1.800060272216797e-05
DB00712,DB09026,1,0.9999947547912598,0.9999876022338867,0.3330497145652771,0.9999785423278809,7.152557373046875e-06,0.6669450402259827,1.621246337890625e-05,7.152557373046875e-06,0.6669450402259827,1.621246337890625e-05
DB00712,DB09063,1,0.9588499665260315,0.6310703754425049,0.7354136109352112,0.9713374376296997,0.3277795910835266,0.2234363555908203,-0.012487471103668213,0.3277795910835266,0.2234363555908203,0.012487471103668213
DB00712,DB09075,1,0.9998778104782104,0.9999877214431763,0.005760623142123222,0.991506040096283,-0.00010991096496582031,0.9941172003746033,0.00837177038192749,0.00010991096496582031,0.9941172003746033,0.00837177038192749
DB00712,DB09091,1,1.0,0.9999995231628418,0.07923947274684906,1.0,4.76837158203125e-07,0.9207605123519897,0.0,4.76837158203125e-07,0.9207605123519897,0.0
DB00712,DB09095,1,1.0,0.9999997615814209,0.007417334709316492,1.0,2.384185791015625e-07,0.9925826787948608,0.0,2.384185791015625e-07,0.9925826787948608,0.0
DB00712,DB09167,1,0.9945960640907288,0.12772472202777863,0.5527659058570862,0.9836101531982422,0.8668713569641113,0.4418301582336426,0.010985910892486572,0.8668713569641113,0.4418301582336426,0.010985910892486572
DB00712,DB09198,1,0.9995492100715637,0.6081271171569824,0.7431820034980774,0.9984868764877319,0.3914220929145813,0.25636720657348633,0.0010623335838317871,0.3914220929145813,0.25636720657348633,0.0010623335838317871
DB00712,DB09212,1,0.999990701675415,0.986788809299469,0.9999698400497437,0.9999747276306152,0.013201892375946045,2.086162567138672e-05,1.5974044799804688e-05,0.013201892375946045,2.086162567138672e-05,1.5974044799804688e-05
DB00712,DB09214,1,0.9998718500137329,0.8358448147773743,0.31145143508911133,0.9999688863754272,0.16402703523635864,0.6884204149246216,-9.703636169433594e-05,0.16402703523635864,0.6884204149246216,9.703636169433594e-05
DB00712,DB09216,1,0.9999680519104004,0.9998138546943665,0.0009908523643389344,0.9999990463256836,0.00015419721603393555,0.9989771842956543,-3.0994415283203125e-05,0.00015419721603393555,0.9989771842956543,3.0994415283203125e-05
DB00712,DB09279,1,0.9999998807907104,0.9999994039535522,0.15847663581371307,0.9999997615814209,4.76837158203125e-07,0.8415232300758362,1.1920928955078125e-07,4.76837158203125e-07,0.8415232300758362,1.1920928955078125e-07
DB00712,DB09280,1,0.9968106150627136,0.37895384430885315,0.029446253553032875,0.9999974966049194,0.6178567409515381,0.9673643708229065,-0.0031868815422058105,0.6178567409515381,0.9673643708229065,0.0031868815422058105
DB00712,DB09285,1,0.9999994039535522,0.9999881982803345,0.028370127081871033,0.9999998807907104,1.1205673217773438e-05,0.97162926197052,-4.76837158203125e-07,1.1205673217773438e-05,0.97162926197052,4.76837158203125e-07
DB00712,DB09292,1,0.999998927116394,0.9999958276748657,0.4477086663246155,0.9999905824661255,3.0994415283203125e-06,0.5522902607917786,8.344650268554688e-06,3.0994415283203125e-06,0.5522902607917786,8.344650268554688e-06
DB00712,DB09295,1,0.999998927116394,0.9999821186065674,0.07630760222673416,0.9999998807907104,1.6808509826660156e-05,0.9236913323402405,-9.5367431640625e-07,1.6808509826660156e-05,0.9236913323402405,9.5367431640625e-07
DB00712,DB09449,1,0.9999998807907104,0.9999996423721313,0.001332711661234498,1.0,2.384185791015625e-07,0.9986671805381775,-1.1920928955078125e-07,2.384185791015625e-07,0.9986671805381775,1.1920928955078125e-07
DB00712,DB09477,1,1.0,0.9999982118606567,0.014856591820716858,0.9999998807907104,1.7881393432617188e-06,0.9851434230804443,1.1920928955078125e-07,1.7881393432617188e-06,0.9851434230804443,1.1920928955078125e-07
DB00712,DB12332,1,0.9977896213531494,0.05283818021416664,0.8478952646255493,0.9999657869338989,0.9449514150619507,0.1498943567276001,-0.0021761655807495117,0.9449514150619507,0.1498943567276001,0.0021761655807495117
DB00712,DB12364,1,0.9999537467956543,0.9999837875366211,0.8051299452781677,1.0,-3.0040740966796875e-05,0.19482380151748657,-4.6253204345703125e-05,3.0040740966796875e-05,0.19482380151748657,4.6253204345703125e-05
DB00712,DB12598,1,1.0,0.9999943971633911,0.29287129640579224,0.9999995231628418,5.602836608886719e-06,0.7071287035942078,4.76837158203125e-07,5.602836608886719e-06,0.7071287035942078,4.76837158203125e-07
DB00713,DB00955,1,0.9999778270721436,0.0023180225398391485,0.032590486109256744,0.9999382495880127,0.9976598024368286,0.967387318611145,3.9577484130859375e-05,0.9976598024368286,0.967387318611145,3.9577484130859375e-05
DB00713,DB01017,1,0.9999979734420776,0.00042370212031528354,0.9918776750564575,0.9999997615814209,0.9995742440223694,0.008120298385620117,-1.7881393432617188e-06,0.9995742440223694,0.008120298385620117,1.7881393432617188e-06
DB00713,DB01172,1,0.9999984502792358,0.021930204704403877,0.25781357288360596,0.9999984502792358,0.9780682325363159,0.7421848773956299,0.0,0.9780682325363159,0.7421848773956299,0.0
DB00713,DB01418,1,0.5753757357597351,0.15734103322029114,7.153194928832818e-06,0.9983140230178833,0.41803470253944397,0.5753685832023621,-0.4229382872581482,0.41803470253944397,0.5753685832023621,0.4229382872581482
DB00713,DB13783,1,2.964133500427124e-06,5.902921657252591e-06,0.0038398525211960077,0.0045677549205720425,-2.938788156825467e-06,-0.0038368883542716503,-0.004564790986478329,2.938788156825467e-06,0.0038368883542716503,0.004564790986478329
DB00715,DB00737,1,0.9745008945465088,0.6847053170204163,0.9846557378768921,0.9901626110076904,0.28979557752609253,-0.0101548433303833,-0.01566171646118164,0.28979557752609253,0.0101548433303833,0.01566171646118164
DB00715,DB00751,1,0.6868962645530701,0.42581480741500854,0.722072958946228,0.993757963180542,0.2610814571380615,-0.03517669439315796,-0.3068616986274719,0.2610814571380615,0.03517669439315796,0.3068616986274719
DB00715,DB00752,1,1.0,0.9994657635688782,0.995240330696106,0.999998927116394,0.0005342364311218262,0.004759669303894043,1.0728836059570312e-06,0.0005342364311218262,0.004759669303894043,1.0728836059570312e-06
DB00715,DB00801,1,0.9998301267623901,1.0,7.358088623732328e-05,0.9999814033508301,-0.00016987323760986328,0.9997565746307373,-0.0001512765884399414,0.00016987323760986328,0.9997565746307373,0.0001512765884399414
DB00715,DB00818,1,0.9998176693916321,1.0,0.5185713171958923,0.999553382396698,-0.00018233060836791992,0.48124635219573975,0.00026428699493408203,0.00018233060836791992,0.48124635219573975,0.00026428699493408203
DB00715,DB00852,1,0.9455330967903137,0.9595580697059631,0.9918671250343323,0.9844276309013367,-0.014024972915649414,-0.046334028244018555,-0.03889453411102295,0.014024972915649414,0.046334028244018555,0.03889453411102295
DB00715,DB00889,1,0.9999094009399414,0.792985200881958,0.8950149416923523,0.998977541923523,0.2069242000579834,0.10489445924758911,0.000931859016418457,0.2069242000579834,0.10489445924758911,0.000931859016418457
DB00715,DB00898,1,0.6946966648101807,0.9399011135101318,0.9984369874000549,0.5192736983299255,-0.24520444869995117,-0.30374032258987427,0.17542296648025513,0.24520444869995117,0.30374032258987427,0.17542296648025513
DB00715,DB00899,1,0.9990525841712952,0.9998987913131714,0.12482863664627075,0.9999183416366577,-0.0008462071418762207,0.8742239475250244,-0.0008657574653625488,0.0008462071418762207,0.8742239475250244,0.0008657574653625488
DB00715,DB00912,1,0.9851395487785339,0.9437630772590637,0.40286824107170105,0.9862939715385437,0.041376471519470215,0.5822713375091553,-0.0011544227600097656,0.041376471519470215,0.5822713375091553,0.0011544227600097656
DB00715,DB00924,1,0.9999991655349731,1.0,0.13229221105575562,0.9999998807907104,-8.344650268554688e-07,0.8677069544792175,-7.152557373046875e-07,8.344650268554688e-07,0.8677069544792175,7.152557373046875e-07
DB00715,DB00934,1,0.9999997615814209,0.9999991655349731,0.9999568462371826,0.9999995231628418,5.960464477539062e-07,4.291534423828125e-05,2.384185791015625e-07,5.960464477539062e-07,4.291534423828125e-05,2.384185791015625e-07
DB00715,DB00952,1,0.997448742389679,0.32367396354675293,0.8777683973312378,0.9424806237220764,0.673774778842926,0.11968034505844116,0.05496811866760254,0.673774778842926,0.11968034505844116,0.05496811866760254
DB00715,DB00956,1,1.0,1.0,0.6145246624946594,1.0,0.0,0.3854753375053406,0.0,0.0,0.3854753375053406,0.0
DB00715,DB00960,1,0.9951909780502319,0.0018569087842479348,0.987736165523529,0.9981162548065186,0.9933340549468994,0.007454812526702881,-0.002925276756286621,0.9933340549468994,0.007454812526702881,0.002925276756286621
DB00715,DB00976,1,0.25361859798431396,0.000984516111202538,0.12554602324962616,0.06330418586730957,0.25263407826423645,0.1280725747346878,0.1903144121170044,0.25263407826423645,0.1280725747346878,0.1903144121170044
DB00715,DB00998,1,0.420205682516098,0.2260030061006546,0.7743415832519531,0.003907717764377594,0.19420267641544342,-0.3541359007358551,0.416297972202301,0.19420267641544342,0.3541359007358551,0.416297972202301
DB00715,DB01026,1,0.24006177484989166,8.016624633455649e-05,0.34398478269577026,0.6910624504089355,0.23998160660266876,-0.1039230078458786,-0.4510006904602051,0.23998160660266876,0.1039230078458786,0.4510006904602051
DB00715,DB01035,1,0.9999967813491821,1.0,0.9963907599449158,0.9999983310699463,-3.2186508178710938e-06,0.0036060214042663574,-1.5497207641601562e-06,3.2186508178710938e-06,0.0036060214042663574,1.5497207641601562e-06
DB00715,DB01071,1,0.573569655418396,0.7056857347488403,0.32594653964042664,0.9280490875244141,-0.13211607933044434,0.24762311577796936,-0.35447943210601807,0.13211607933044434,0.24762311577796936,0.35447943210601807
DB00715,DB01104,1,0.9999101161956787,1.0,0.9654430150985718,0.9997339844703674,-8.988380432128906e-05,0.034467101097106934,0.0001761317253112793,8.988380432128906e-05,0.034467101097106934,0.0001761317253112793
DB00715,DB01115,1,0.9789325594902039,0.9998817443847656,0.9225809574127197,0.9620060324668884,-0.020949184894561768,0.05635160207748413,0.01692652702331543,0.020949184894561768,0.05635160207748413,0.01692652702331543
DB00715,DB01136,1,0.994502067565918,0.012516009621322155,0.9904927611351013,0.9969279170036316,0.9819860458374023,0.00400930643081665,-0.002425849437713623,0.9819860458374023,0.00400930643081665,0.002425849437713623
DB00715,DB01137,1,0.5528154373168945,0.7170447707176208,0.9996614456176758,0.4243735074996948,-0.16422933340072632,-0.44684600830078125,0.1284419298171997,0.16422933340072632,0.44684600830078125,0.1284419298171997
DB00715,DB01149,1,1.0,0.9999998807907104,0.956091582775116,1.0,1.1920928955078125e-07,0.04390841722488403,0.0,1.1920928955078125e-07,0.04390841722488403,0.0
DB00715,DB01182,1,0.9999860525131226,0.993148148059845,0.9999305009841919,0.9999791383743286,0.006837904453277588,5.555152893066406e-05,6.9141387939453125e-06,0.006837904453277588,5.555152893066406e-05,6.9141387939453125e-06
DB00715,DB01211,1,0.2698817849159241,0.03487180918455124,0.5436751246452332,0.17109838128089905,0.23500996828079224,-0.2737933397293091,0.09878340363502502,0.23500996828079224,0.2737933397293091,0.09878340363502502
DB00715,DB01228,1,0.9999874830245972,0.9921712875366211,0.971733033657074,0.9999998807907104,0.007816195487976074,0.028254449367523193,-1.239776611328125e-05,0.007816195487976074,0.028254449367523193,1.239776611328125e-05
DB00715,DB01236,1,0.9999955892562866,1.0,0.9996293783187866,0.9999719858169556,-4.410743713378906e-06,0.0003662109375,2.3603439331054688e-05,4.410743713378906e-06,0.0003662109375,2.3603439331054688e-05
DB00715,DB01242,1,0.9999970197677612,0.9999843835830688,0.9896883368492126,0.9999996423721313,1.2636184692382812e-05,0.010308682918548584,-2.6226043701171875e-06,1.2636184692382812e-05,0.010308682918548584,2.6226043701171875e-06
DB00715,DB01392,1,0.9966335892677307,1.0,0.9765223264694214,0.9819598197937012,-0.003366410732269287,0.020111262798309326,0.014673769474029541,0.003366410732269287,0.020111262798309326,0.014673769474029541
DB00715,DB01403,1,0.9999860525131226,1.0,0.896675169467926,0.9999998807907104,-1.3947486877441406e-05,0.10331088304519653,-1.3828277587890625e-05,1.3947486877441406e-05,0.10331088304519653,1.3828277587890625e-05
DB00715,DB01418,1,0.7290908694267273,0.011327037587761879,0.1363161951303482,0.9789943695068359,0.7177638411521912,0.5927746891975403,-0.24990350008010864,0.7177638411521912,0.5927746891975403,0.24990350008010864
DB00715,DB01551,1,0.9999992847442627,1.0,0.1808149367570877,1.0,-7.152557373046875e-07,0.8191843628883362,-7.152557373046875e-07,7.152557373046875e-07,0.8191843628883362,7.152557373046875e-07
DB00715,DB01595,1,0.9999672174453735,1.0,0.35381218791007996,0.9998737573623657,-3.2782554626464844e-05,0.6461549997329712,9.34600830078125e-05,3.2782554626464844e-05,0.6461549997329712,9.34600830078125e-05
DB00715,DB01626,1,0.9956352114677429,0.37212127447128296,0.939207911491394,0.9880997538566589,0.62351393699646,0.05642729997634888,0.007535457611083984,0.62351393699646,0.05642729997634888,0.007535457611083984
DB00715,DB04855,1,0.7501255869865417,0.030267706140875816,0.949956476688385,0.06737501174211502,0.7198578715324402,-0.19983088970184326,0.6827505826950073,0.7198578715324402,0.19983088970184326,0.6827505826950073
DB00715,DB05541,1,0.9999867677688599,1.0,0.23911970853805542,0.9999681711196899,-1.3232231140136719e-05,0.7608670592308044,1.8596649169921875e-05,1.3232231140136719e-05,0.7608670592308044,1.8596649169921875e-05
DB00715,DB06204,1,0.9998825788497925,0.526301383972168,0.9103357195854187,0.9997559189796448,0.4735811948776245,0.08954685926437378,0.00012665987014770508,0.4735811948776245,0.08954685926437378,0.00012665987014770508
DB00715,DB06589,1,0.8145334720611572,0.0030027979519218206,0.7398746013641357,0.7039036750793457,0.8115306496620178,0.07465887069702148,0.11062979698181152,0.8115306496620178,0.07465887069702148,0.11062979698181152
DB00715,DB06595,1,0.8773229718208313,0.0015281200176104903,0.8972069621086121,0.9076557755470276,0.8757948279380798,-0.01988399028778076,-0.03033280372619629,0.8757948279380798,0.01988399028778076,0.03033280372619629
DB00715,DB06690,1,1.4866201127006207e-05,1.9957714300633533e-11,5.2511371904984117e-05,8.266264558187686e-06,1.4866181118122768e-05,-3.764517168747261e-05,6.599936568818521e-06,1.4866181118122768e-05,3.764517168747261e-05,6.599936568818521e-06
DB00715,DB06697,1,0.8885565400123596,0.9650740623474121,0.9613804817199707,0.8474371433258057,-0.07651752233505249,-0.07282394170761108,0.041119396686553955,0.07651752233505249,0.07282394170761108,0.041119396686553955
DB00715,DB06739,1,0.7327005863189697,0.004196068737655878,0.9920251369476318,0.008656677789986134,0.7285045385360718,-0.2593245506286621,0.7240439057350159,0.7285045385360718,0.2593245506286621,0.7240439057350159
DB00715,DB08907,1,0.6655714511871338,0.6468029022216797,0.9114275574684143,0.06936196982860565,0.0187685489654541,-0.24585610628128052,0.5962094664573669,0.0187685489654541,0.24585610628128052,0.5962094664573669
DB00715,DB09342,1,0.9999916553497314,1.0,0.835591733455658,0.9999912977218628,-8.344650268554688e-06,0.1643999218940735,3.5762786865234375e-07,8.344650268554688e-06,0.1643999218940735,3.5762786865234375e-07
DB00715,DB09570,1,0.041295528411865234,2.391919588262681e-05,0.4273492097854614,0.6787859201431274,0.04127160832285881,-0.3860536813735962,-0.6374903917312622,0.04127160832285881,0.3860536813735962,0.6374903917312622
DB00715,DB11148,1,0.0004399058234412223,0.28074219822883606,0.13063454627990723,0.0007130273734219372,-0.2803022861480713,-0.13019463419914246,-0.0002731215499807149,0.2803022861480713,0.13019463419914246,0.0002731215499807149
DB00715,DB11613,1,0.5575939416885376,0.011213789694011211,0.4843379855155945,0.6329981684684753,0.5463801622390747,0.07325595617294312,-0.07540422677993774,0.5463801622390747,0.07325595617294312,0.07540422677993774
DB00715,DB11614,1,0.9756792187690735,0.9983009696006775,0.9497909545898438,0.9923810362815857,-0.022621750831604004,0.025888264179229736,-0.016701817512512207,0.022621750831604004,0.025888264179229736,0.016701817512512207
DB00715,DB13025,1,0.9947742819786072,0.9992713332176208,0.612179696559906,0.9959995746612549,-0.004497051239013672,0.38259458541870117,-0.001225292682647705,0.004497051239013672,0.38259458541870117,0.001225292682647705
DB00717,DB00731,1,0.9999585151672363,0.3258037865161896,0.6220117211341858,0.9999749660491943,0.6741547584533691,0.37794679403305054,-1.6450881958007812e-05,0.6741547584533691,0.37794679403305054,1.6450881958007812e-05
DB00717,DB00794,1,1.0,0.9570023417472839,0.9992392063140869,1.0,0.042997658252716064,0.0007607936859130859,0.0,0.042997658252716064,0.0007607936859130859,0.0
DB00717,DB00834,1,0.9996875524520874,0.9512633085250854,0.333647221326828,0.9999862909317017,0.04842424392700195,0.666040301322937,-0.0002987384796142578,0.04842424392700195,0.666040301322937,0.0002987384796142578
DB00717,DB00839,1,0.999954342842102,0.2353852093219757,0.8261299729347229,0.9999833106994629,0.7645691633224487,0.17382436990737915,-2.8967857360839844e-05,0.7645691633224487,0.17382436990737915,2.8967857360839844e-05
DB00717,DB00872,1,0.9999990463256836,0.9832216501235962,0.7096583843231201,0.9999923706054688,0.016777396202087402,0.2903406620025635,6.67572021484375e-06,0.016777396202087402,0.2903406620025635,6.67572021484375e-06
DB00717,DB00914,1,0.9999847412109375,0.18755918741226196,0.9879763722419739,0.9999957084655762,0.8124255537986755,0.012008368968963623,-1.0967254638671875e-05,0.8124255537986755,0.012008368968963623,1.0967254638671875e-05
DB00717,DB00946,1,0.9885138869285583,0.38582295179367065,0.30350103974342346,0.9988839030265808,0.6026909351348877,0.6850128173828125,-0.010370016098022461,0.6026909351348877,0.6850128173828125,0.010370016098022461
DB00717,DB00974,1,0.06120308116078377,3.211739385733381e-05,0.03143749758601189,0.7206087708473206,0.06117096543312073,0.02976558357477188,-0.6594057083129883,0.06117096543312073,0.02976558357477188,0.6594057083129883
DB00717,DB00997,1,0.7532539963722229,0.7428424954414368,0.3326534330844879,0.4689602851867676,0.010411500930786133,0.420600563287735,0.2842937111854553,0.010411500930786133,0.420600563287735,0.2842937111854553
DB00717,DB01016,1,0.9994115829467773,0.29251256585121155,0.17569199204444885,0.9998494386672974,0.7068990468978882,0.8237196207046509,-0.00043785572052001953,0.7068990468978882,0.8237196207046509,0.00043785572052001953
DB00717,DB01067,1,0.9999390840530396,0.4189363121986389,0.8679949641227722,0.9999769926071167,0.5810027718544006,0.13194411993026733,-3.790855407714844e-05,0.5810027718544006,0.13194411993026733,3.790855407714844e-05
DB00717,DB01072,1,0.9999994039535522,0.9715135097503662,0.027592644095420837,1.0,0.028485894203186035,0.9724067449569702,-5.960464477539062e-07,0.028485894203186035,0.9724067449569702,5.960464477539062e-07
DB00717,DB01118,1,1.0,0.9999908208847046,0.4967762231826782,1.0,9.179115295410156e-06,0.5032237768173218,0.0,9.179115295410156e-06,0.5032237768173218,0.0
DB00717,DB01120,1,0.9999464750289917,0.1558406800031662,0.8536454439163208,0.99998939037323,0.8441057801246643,0.1463010311126709,-4.291534423828125e-05,0.8441057801246643,0.1463010311126709,4.291534423828125e-05
DB00717,DB01124,1,0.9981667995452881,0.2061024308204651,0.9523857235908508,0.9994404911994934,0.792064368724823,0.045781075954437256,-0.0012736916542053223,0.792064368724823,0.045781075954437256,0.0012736916542053223
DB00717,DB01132,1,0.9991014003753662,0.12145151942968369,0.9584900140762329,0.9993090629577637,0.8776499032974243,0.0406113862991333,-0.00020766258239746094,0.8776499032974243,0.0406113862991333,0.00020766258239746094
DB00717,DB01167,1,0.9999827146530151,0.8555488586425781,0.011797722429037094,1.0,0.144433856010437,0.9881849884986877,-1.728534698486328e-05,0.144433856010437,0.9881849884986877,1.728534698486328e-05
DB00717,DB01174,1,1.0,0.9805456399917603,0.9998586177825928,1.0,0.019454360008239746,0.00014138221740722656,0.0,0.019454360008239746,0.00014138221740722656,0.0
DB00717,DB01251,1,0.9996843338012695,0.17226964235305786,0.023257674649357796,0.9999698400497437,0.8274146914482117,0.9764266610145569,-0.0002855062484741211,0.8274146914482117,0.9764266610145569,0.0002855062484741211
DB00717,DB01261,1,0.9998822212219238,0.39667847752571106,0.03650156408548355,0.9997875094413757,0.6032037734985352,0.9633806347846985,9.47117805480957e-05,0.6032037734985352,0.9633806347846985,9.47117805480957e-05
DB00717,DB01263,1,0.9999856948852539,0.8633626699447632,0.2053668051958084,1.0,0.13662302494049072,0.7946189045906067,-1.430511474609375e-05,0.13662302494049072,0.7946189045906067,1.430511474609375e-05
DB00717,DB01264,1,0.9999983310699463,0.9920589923858643,0.018882960081100464,0.9999994039535522,0.007939338684082031,0.9811153411865234,-1.0728836059570312e-06,0.007939338684082031,0.9811153411865234,1.0728836059570312e-06
DB00717,DB01319,1,0.9999290704727173,0.8577196598052979,0.00142635777592659,0.9999990463256836,0.14220941066741943,0.9985027313232422,-6.99758529663086e-05,0.14220941066741943,0.9985027313232422,6.99758529663086e-05
DB00717,DB01320,1,0.9999996423721313,0.9937424063682556,0.908098578453064,1.0,0.006257236003875732,0.09190106391906738,-3.5762786865234375e-07,0.006257236003875732,0.09190106391906738,3.5762786865234375e-07
DB00717,DB01601,1,0.9999996423721313,0.975196361541748,0.38731300830841064,0.9999998807907104,0.0248032808303833,0.6126866340637207,-2.384185791015625e-07,0.0248032808303833,0.6126866340637207,2.384185791015625e-07
DB00717,DB02703,1,0.9999939203262329,0.9942803382873535,0.002624080516397953,0.9996713399887085,0.0057135820388793945,0.9973698258399963,0.00032258033752441406,0.0057135820388793945,0.9973698258399963,0.00032258033752441406
DB00717,DB04868,1,0.9998842477798462,0.998967170715332,0.4793124794960022,0.9912972450256348,0.0009170770645141602,0.520571768283844,0.008587002754211426,0.0009170770645141602,0.520571768283844,0.008587002754211426
DB00717,DB04898,1,0.39015960693359375,0.0001950927107827738,0.0019271399360150099,0.9751805067062378,0.3899645209312439,0.3882324695587158,-0.585020899772644,0.3899645209312439,0.3882324695587158,0.585020899772644
DB00717,DB05521,1,0.9999994039535522,0.990321934223175,0.09633959084749222,0.9998446702957153,0.009677469730377197,0.9036598205566406,0.00015473365783691406,0.009677469730377197,0.9036598205566406,0.00015473365783691406
DB00717,DB06201,1,0.0018008376937359571,0.0008380060899071395,0.4324284791946411,0.00017579400446265936,0.0009628316038288176,-0.43062764406204224,0.0016250436892732978,0.0009628316038288176,0.43062764406204224,0.0016250436892732978
DB00717,DB06203,1,0.9999849796295166,0.16506776213645935,0.36678546667099,0.9999858140945435,0.8349171876907349,0.6331995129585266,-8.344650268554688e-07,0.8349171876907349,0.6331995129585266,8.344650268554688e-07
DB00717,DB06228,1,0.09498114138841629,0.0186130590736866,0.2768140435218811,0.9749026298522949,0.07636807858943939,-0.1818329095840454,-0.8799214959144592,0.07636807858943939,0.1818329095840454,0.8799214959144592
DB00717,DB06290,1,0.9997466206550598,0.8292557597160339,0.022328736260533333,0.9996412992477417,0.17049086093902588,0.9774178862571716,0.00010532140731811523,0.17049086093902588,0.9774178862571716,0.00010532140731811523
DB00717,DB06335,1,0.9999316930770874,0.7704529166221619,0.028542621061205864,0.9999469518661499,0.22947877645492554,0.9713890552520752,-1.52587890625e-05,0.22947877645492554,0.9713890552520752,1.52587890625e-05
DB00717,DB06605,1,0.16896522045135498,0.011837598867714405,0.1594037115573883,0.9840086698532104,0.15712761878967285,0.009561508893966675,-0.8150434494018555,0.15712761878967285,0.009561508893966675,0.8150434494018555
DB00717,DB06695,1,0.8115021586418152,0.5582984089851379,0.0013097497867420316,0.9941837191581726,0.25320374965667725,0.8101924061775208,-0.18268156051635742,0.25320374965667725,0.8101924061775208,0.18268156051635742
DB00717,DB06717,1,0.9999991655349731,0.9630607962608337,0.019058942794799805,1.0,0.036938369274139404,0.9809402227401733,-8.344650268554688e-07,0.036938369274139404,0.9809402227401733,8.344650268554688e-07
DB00717,DB08865,1,0.9994173049926758,0.999945878982544,0.12029986828565598,0.9952347874641418,-0.0005285739898681641,0.8791174292564392,0.0041825175285339355,0.0005285739898681641,0.8791174292564392,0.0041825175285339355
DB00717,DB08867,1,0.0797627717256546,0.027482591569423676,0.06473717838525772,0.2181127816438675,0.052280180156230927,0.015025593340396881,-0.1383500099182129,0.052280180156230927,0.015025593340396881,0.1383500099182129
DB00717,DB08881,1,0.9990884065628052,0.9011430144309998,0.30954018235206604,0.9639387130737305,0.09794539213180542,0.6895482540130615,0.03514969348907471,0.09794539213180542,0.6895482540130615,0.03514969348907471
DB00717,DB08882,1,0.9995089769363403,0.8074979186058044,0.0049575078301131725,0.9998527765274048,0.1920110583305359,0.9945514798164368,-0.0003437995910644531,0.1920110583305359,0.9945514798164368,0.0003437995910644531
DB00717,DB08899,1,0.9999338388442993,0.9482936859130859,0.5396342277526855,0.9994884729385376,0.05164015293121338,0.46029961109161377,0.00044536590576171875,0.05164015293121338,0.46029961109161377,0.00044536590576171875
DB00717,DB08912,1,0.9999979734420776,0.9998762607574463,0.39065951108932495,0.9999988079071045,0.00012171268463134766,0.6093384623527527,-8.344650268554688e-07,0.00012171268463134766,0.6093384623527527,8.344650268554688e-07
DB00717,DB08916,1,0.8998763561248779,0.35794007778167725,0.6037551760673523,0.8983455300331116,0.5419362783432007,0.29612118005752563,0.0015308260917663574,0.5419362783432007,0.29612118005752563,0.0015308260917663574
DB00717,DB08934,1,0.7374377250671387,0.448788046836853,0.04716743901371956,0.9148738384246826,0.28864967823028564,0.6902703046798706,-0.17743611335754395,0.28864967823028564,0.6902703046798706,0.17743611335754395
DB00717,DB09027,1,0.654155969619751,0.4958065152168274,0.015377718955278397,0.9938356280326843,0.15834945440292358,0.6387782692909241,-0.33967965841293335,0.15834945440292358,0.6387782692909241,0.33967965841293335
DB00717,DB09038,1,0.9965247511863708,0.218582883477211,0.7531266808509827,0.9789397120475769,0.777941882610321,0.24339807033538818,0.017585039138793945,0.777941882610321,0.24339807033538818,0.017585039138793945
DB00717,DB09054,1,0.9999986886978149,0.8140168190002441,0.722748875617981,0.9999637603759766,0.1859818696975708,0.277249813079834,3.4928321838378906e-05,0.1859818696975708,0.277249813079834,3.4928321838378906e-05
